product_id,competitor_name,price,recorded_at
3,Amazon,41.08,2025-10-12
3,Amazon,40.98,2025-10-13
3,Amazon,41.81,2025-10-14
3,Amazon,41.62,2025-10-15
3,Amazon,41.88,2025-10-16
3,Amazon,41.75,2025-10-17
3,Amazon,42.2,2025-10-18
3,Amazon,41.69,2025-10-19
3,Amazon,42.11,2025-10-20
3,Amazon,42.2,2025-10-21
3,Amazon,41.89,2025-10-22
3,Amazon,41.81,2025-10-23
3,Amazon,42.56,2025-10-24
3,Amazon,42.6,2025-10-25
3,Amazon,42.2,2025-10-26
3,Amazon,41.53,2025-10-27
3,Amazon,41.7,2025-10-28
3,Amazon,41.96,2025-10-30
3,Amazon,41.11,2025-10-31
3,Amazon,40.41,2025-11-01
3,Amazon,40.82,2025-11-02
3,Amazon,40.84,2025-11-03
3,Amazon,40.94,2025-11-04
3,Amazon,40.29,2025-11-05
3,Amazon,39.64,2025-11-06
3,Amazon,39.93,2025-11-07
3,Amazon,40.23,2025-11-08
3,Amazon,39.51,2025-11-09
3,Amazon,38.7,2025-11-10
3,Amazon,38.44,2025-11-11
3,Amazon,37.87,2025-11-12
3,Amazon,36.53,2025-11-14
3,Amazon,36.12,2025-11-15
3,Amazon,35.42,2025-11-16
3,Amazon,34.76,2025-11-17
3,Amazon,34.69,2025-11-18
3,Amazon,34.48,2025-11-19
3,Amazon,34.5,2025-11-20
3,Amazon,33.47,2025-11-22
3,Amazon,34.14,2025-11-23
3,Amazon,33.83,2025-11-24
3,Amazon,34.02,2025-11-25
3,Amazon,34.21,2025-11-26
3,Amazon,34.43,2025-11-27
3,Amazon,34.38,2025-11-28
3,Amazon,34.5,2025-11-29
3,Amazon,34.69,2025-11-30
3,Amazon,34.87,2025-12-01
3,Amazon,34.34,2025-12-02
3,Amazon,33.58,2025-12-03
3,Amazon,32.91,2025-12-04
3,Amazon,32.77,2025-12-05
3,Amazon,32.99,2025-12-06
3,Amazon,32.56,2025-12-07
3,Amazon,32.93,2025-12-08
3,Amazon,32.76,2025-12-09
3,Amazon,32.61,2025-12-10
3,Amazon,32.33,2025-12-11
3,Amazon,31.67,2025-12-12
3,Amazon,31.83,2025-12-13
3,Amazon,32.58,2025-12-14
3,Amazon,32.66,2025-12-15
3,Amazon,32.05,2025-12-16
3,Amazon,32.47,2025-12-17
3,Amazon,31.97,2025-12-18
3,Amazon,31.64,2025-12-19
3,Amazon,31.7,2025-12-20
3,Amazon,31.9,2025-12-21
3,Amazon,31.67,2025-12-22
3,Amazon,31.73,2025-12-23
3,Amazon,32.17,2025-12-24
3,Amazon,32.68,2025-12-25
3,Amazon,34.31,2025-12-27
3,Amazon,34.84,2025-12-28
3,Amazon,34.94,2025-12-29
3,Amazon,35.5,2025-12-30
3,Amazon,35.9,2025-12-31
3,Amazon,36.31,2026-01-01
3,Amazon,36.58,2026-01-02
3,Amazon,36.37,2026-01-03
3,Amazon,36.1,2026-01-04
3,Amazon,36.24,2026-01-05
3,Amazon,36.47,2026-01-06
3,Amazon,36.33,2026-01-07
3,Amazon,36.67,2026-01-08
3,Amazon,37.73,2026-01-09
3,Amazon,37.08,2026-01-10
3,Amazon,37.47,2026-01-11
3,Amazon,37.55,2026-01-12
3,Amazon,37.86,2026-01-13
3,Amazon,37.76,2026-01-14
3,Amazon,37.77,2026-01-15
3,Amazon,37.9,2026-01-16
3,Amazon,37.81,2026-01-17
3,Amazon,37.09,2026-01-19
3,Amazon,36.47,2026-01-20
3,Amazon,36.75,2026-01-21
3,Amazon,35.92,2026-01-22
3,Amazon,36.34,2026-01-23
3,Amazon,36.48,2026-01-24
3,Amazon,36.62,2026-01-25
3,Amazon,35.61,2026-01-26
3,Amazon,35.39,2026-01-27
3,Amazon,35.79,2026-01-28
3,Amazon,35.47,2026-01-29
3,Amazon,34.91,2026-01-30
3,Amazon,34.52,2026-01-31
3,Amazon,34.37,2026-02-01
3,Amazon,33.88,2026-02-02
3,Amazon,34.24,2026-02-03
3,Amazon,34.06,2026-02-04
3,Amazon,33.68,2026-02-05
3,Amazon,32.99,2026-02-06
3,Amazon,33.02,2026-02-07
3,Amazon,33.03,2026-02-08
3,Amazon,32.54,2026-02-09
3,Amazon,31.5,2026-02-10
3,Amazon,31.48,2026-02-11
3,Amazon,31.23,2026-02-12
3,Amazon,31.18,2026-02-13
3,Amazon,31.74,2026-02-14
3,Amazon,31.55,2026-02-15
3,Amazon,30.59,2026-02-17
3,Amazon,30.31,2026-02-18
3,Amazon,30.21,2026-02-19
3,Amazon,30.08,2026-02-20
3,Amazon,30.55,2026-02-21
3,Amazon,30.59,2026-02-22
3,Amazon,30.41,2026-02-23
3,Amazon,30.03,2026-02-24
3,Amazon,30.01,2026-02-25
3,Amazon,29.58,2026-02-26
3,Amazon,29.55,2026-02-27
3,Amazon,29.64,2026-02-28
3,Amazon,29.49,2026-03-01
3,Amazon,28.39,2026-03-03
3,Amazon,28.75,2026-03-04
3,Amazon,28.86,2026-03-05
3,Amazon,29.0,2026-03-06
3,Amazon,28.45,2026-03-07
3,Amazon,28.94,2026-03-08
3,Amazon,28.8,2026-03-09
3,Amazon,28.74,2026-03-10
3,Amazon,28.41,2026-03-11
3,Amazon,28.32,2026-03-13
3,Amazon,28.84,2026-03-14
3,Amazon,28.87,2026-03-15
3,Amazon,28.74,2026-03-16
3,Amazon,28.72,2026-03-17
3,Amazon,28.71,2026-03-18
3,Amazon,28.43,2026-03-19
3,Amazon,28.46,2026-03-20
3,Amazon,28.65,2026-03-21
3,Amazon,29.14,2026-03-22
3,Amazon,29.3,2026-03-23
3,Amazon,28.9,2026-03-24
3,Amazon,29.18,2026-03-25
3,Amazon,29.25,2026-03-26
3,Amazon,29.9,2026-03-27
3,Amazon,30.58,2026-03-28
3,BestBuy,38.92,2025-09-30
3,BestBuy,39.91,2025-10-01
3,BestBuy,39.77,2025-10-02
3,BestBuy,40.86,2025-10-03
3,BestBuy,41.46,2025-10-04
3,BestBuy,41.95,2025-10-05
3,BestBuy,42.28,2025-10-06
3,BestBuy,42.36,2025-10-07
3,BestBuy,43.17,2025-10-08
3,BestBuy,43.44,2025-10-09
3,BestBuy,42.59,2025-10-10
3,BestBuy,42.19,2025-10-11
3,BestBuy,42.25,2025-10-12
3,BestBuy,42.55,2025-10-13
3,BestBuy,42.65,2025-10-14
3,BestBuy,43.39,2025-10-15
3,BestBuy,42.48,2025-10-16
3,BestBuy,42.65,2025-10-17
3,BestBuy,41.79,2025-10-18
3,BestBuy,42.23,2025-10-19
3,BestBuy,42.23,2025-10-20
3,BestBuy,42.47,2025-10-21
3,BestBuy,42.05,2025-10-22
3,BestBuy,42.69,2025-10-23
3,BestBuy,43.21,2025-10-24
3,BestBuy,43.48,2025-10-25
3,BestBuy,43.37,2025-10-26
3,BestBuy,43.61,2025-10-27
3,BestBuy,43.16,2025-10-28
3,BestBuy,43.51,2025-10-29
3,BestBuy,44.26,2025-10-30
3,BestBuy,44.71,2025-10-31
3,BestBuy,44.18,2025-11-01
3,BestBuy,44.22,2025-11-02
3,BestBuy,43.38,2025-11-03
3,BestBuy,43.5,2025-11-04
3,BestBuy,43.55,2025-11-05
3,BestBuy,42.39,2025-11-06
3,BestBuy,41.6,2025-11-07
3,BestBuy,41.26,2025-11-08
3,BestBuy,40.91,2025-11-09
3,BestBuy,40.11,2025-11-10
3,BestBuy,40.08,2025-11-11
3,BestBuy,39.98,2025-11-12
3,BestBuy,39.67,2025-11-13
3,BestBuy,39.09,2025-11-14
3,BestBuy,39.36,2025-11-15
3,BestBuy,39.92,2025-11-16
3,BestBuy,39.47,2025-11-17
3,BestBuy,38.96,2025-11-18
3,BestBuy,38.98,2025-11-19
3,BestBuy,38.61,2025-11-20
3,BestBuy,38.34,2025-11-21
3,BestBuy,38.49,2025-11-22
3,BestBuy,37.42,2025-11-23
3,BestBuy,37.84,2025-11-24
3,BestBuy,37.71,2025-11-25
3,BestBuy,37.37,2025-11-26
3,BestBuy,37.18,2025-11-27
3,BestBuy,37.04,2025-11-28
3,BestBuy,36.15,2025-11-29
3,BestBuy,36.7,2025-11-30
3,BestBuy,36.63,2025-12-01
3,BestBuy,36.75,2025-12-02
3,BestBuy,37.1,2025-12-03
3,BestBuy,36.6,2025-12-04
3,BestBuy,36.78,2025-12-05
3,BestBuy,36.65,2025-12-06
3,BestBuy,37.02,2025-12-07
3,BestBuy,36.08,2025-12-09
3,BestBuy,35.86,2025-12-10
3,BestBuy,36.11,2025-12-11
3,BestBuy,36.38,2025-12-12
3,BestBuy,35.96,2025-12-14
3,BestBuy,36.02,2025-12-15
3,BestBuy,35.76,2025-12-16
3,BestBuy,36.26,2025-12-17
3,BestBuy,36.25,2025-12-18
3,BestBuy,35.14,2025-12-19
3,BestBuy,34.87,2025-12-21
3,BestBuy,34.36,2025-12-22
3,BestBuy,34.03,2025-12-23
3,BestBuy,34.26,2025-12-24
3,BestBuy,34.99,2025-12-25
3,BestBuy,35.32,2025-12-26
3,BestBuy,35.26,2025-12-27
3,BestBuy,35.65,2025-12-28
3,BestBuy,35.65,2025-12-29
3,BestBuy,35.55,2025-12-30
3,BestBuy,35.25,2025-12-31
3,BestBuy,34.7,2026-01-01
3,BestBuy,34.72,2026-01-02
3,BestBuy,34.97,2026-01-03
3,BestBuy,35.1,2026-01-04
3,BestBuy,35.1,2026-01-05
3,BestBuy,34.86,2026-01-06
3,BestBuy,35.27,2026-01-07
3,BestBuy,34.86,2026-01-08
3,BestBuy,35.32,2026-01-09
3,BestBuy,35.03,2026-01-10
3,BestBuy,34.83,2026-01-11
3,BestBuy,34.32,2026-01-12
3,BestBuy,34.21,2026-01-13
3,BestBuy,34.69,2026-01-14
3,BestBuy,34.98,2026-01-15
3,BestBuy,35.46,2026-01-16
3,BestBuy,35.73,2026-01-17
3,BestBuy,35.18,2026-01-19
3,BestBuy,34.86,2026-01-20
3,BestBuy,35.42,2026-01-21
3,BestBuy,34.9,2026-01-22
3,BestBuy,35.25,2026-01-23
3,BestBuy,35.59,2026-01-24
3,BestBuy,36.32,2026-01-25
3,BestBuy,36.07,2026-01-26
3,BestBuy,36.3,2026-01-27
3,BestBuy,37.21,2026-01-28
3,BestBuy,36.83,2026-01-29
3,BestBuy,36.04,2026-01-30
3,BestBuy,35.28,2026-02-01
3,BestBuy,34.35,2026-02-02
3,BestBuy,34.05,2026-02-03
3,BestBuy,34.08,2026-02-04
3,BestBuy,33.99,2026-02-05
3,BestBuy,34.0,2026-02-06
3,BestBuy,33.92,2026-02-07
3,BestBuy,34.26,2026-02-08
3,BestBuy,33.69,2026-02-09
3,BestBuy,33.24,2026-02-10
3,BestBuy,32.75,2026-02-11
3,BestBuy,32.89,2026-02-12
3,BestBuy,33.06,2026-02-13
3,BestBuy,33.06,2026-02-14
3,BestBuy,33.34,2026-02-15
3,BestBuy,32.69,2026-02-16
3,BestBuy,33.16,2026-02-17
3,BestBuy,33.59,2026-02-18
3,BestBuy,33.71,2026-02-19
3,BestBuy,34.25,2026-02-20
3,BestBuy,33.05,2026-02-22
3,BestBuy,32.61,2026-02-23
3,BestBuy,32.22,2026-02-25
3,BestBuy,32.4,2026-02-26
3,BestBuy,32.83,2026-02-27
3,BestBuy,33.04,2026-03-01
3,BestBuy,32.58,2026-03-02
3,BestBuy,32.2,2026-03-03
3,BestBuy,32.64,2026-03-04
3,BestBuy,32.92,2026-03-05
3,BestBuy,32.89,2026-03-06
3,BestBuy,32.72,2026-03-07
3,BestBuy,31.94,2026-03-08
3,BestBuy,31.56,2026-03-09
3,BestBuy,32.32,2026-03-10
3,BestBuy,31.88,2026-03-11
3,BestBuy,32.02,2026-03-12
3,BestBuy,32.48,2026-03-13
3,BestBuy,32.09,2026-03-14
3,BestBuy,32.26,2026-03-15
3,BestBuy,32.74,2026-03-16
3,BestBuy,32.87,2026-03-17
3,BestBuy,34.14,2026-03-18
3,BestBuy,33.6,2026-03-19
3,BestBuy,34.19,2026-03-20
3,BestBuy,34.28,2026-03-21
3,BestBuy,34.77,2026-03-22
3,BestBuy,35.14,2026-03-23
3,BestBuy,35.02,2026-03-24
3,BestBuy,35.3,2026-03-25
3,BestBuy,34.71,2026-03-26
3,BestBuy,35.16,2026-03-27
3,BestBuy,35.48,2026-03-28
3,Walmart,44.11,2025-09-30
3,Walmart,44.98,2025-10-01
3,Walmart,45.16,2025-10-02
3,Walmart,45.55,2025-10-03
3,Walmart,46.15,2025-10-04
3,Walmart,45.75,2025-10-05
3,Walmart,46.65,2025-10-06
3,Walmart,47.86,2025-10-07
3,Walmart,48.75,2025-10-08
3,Walmart,48.24,2025-10-09
3,Walmart,47.29,2025-10-10
3,Walmart,47.88,2025-10-11
3,Walmart,47.62,2025-10-12
3,Walmart,47.95,2025-10-13
3,Walmart,48.98,2025-10-14
3,Walmart,48.73,2025-10-15
3,Walmart,48.89,2025-10-17
3,Walmart,48.22,2025-10-18
3,Walmart,47.85,2025-10-19
3,Walmart,47.91,2025-10-20
3,Walmart,47.77,2025-10-21
3,Walmart,48.14,2025-10-22
3,Walmart,49.74,2025-10-23
3,Walmart,49.78,2025-10-24
3,Walmart,49.24,2025-10-25
3,Walmart,50.03,2025-10-26
3,Walmart,49.0,2025-10-27
3,Walmart,48.1,2025-10-28
3,Walmart,47.65,2025-10-29
3,Walmart,47.38,2025-10-30
3,Walmart,46.89,2025-10-31
3,Walmart,46.73,2025-11-01
3,Walmart,46.73,2025-11-02
3,Walmart,47.15,2025-11-03
3,Walmart,47.02,2025-11-04
3,Walmart,46.51,2025-11-05
3,Walmart,46.87,2025-11-06
3,Walmart,46.19,2025-11-07
3,Walmart,45.07,2025-11-08
3,Walmart,45.49,2025-11-09
3,Walmart,45.88,2025-11-10
3,Walmart,45.2,2025-11-11
3,Walmart,44.74,2025-11-12
3,Walmart,44.0,2025-11-13
3,Walmart,43.93,2025-11-14
3,Walmart,44.59,2025-11-15
3,Walmart,44.72,2025-11-16
3,Walmart,45.02,2025-11-17
3,Walmart,45.21,2025-11-18
3,Walmart,44.97,2025-11-19
3,Walmart,45.31,2025-11-20
3,Walmart,45.48,2025-11-21
3,Walmart,46.03,2025-11-22
3,Walmart,45.56,2025-11-23
3,Walmart,44.4,2025-11-24
3,Walmart,44.76,2025-11-25
3,Walmart,44.76,2025-11-26
3,Walmart,44.44,2025-11-27
3,Walmart,44.15,2025-11-28
3,Walmart,45.36,2025-11-29
3,Walmart,44.88,2025-11-30
3,Walmart,44.32,2025-12-01
3,Walmart,44.27,2025-12-02
3,Walmart,44.82,2025-12-03
3,Walmart,45.99,2025-12-04
3,Walmart,46.31,2025-12-05
3,Walmart,45.59,2025-12-06
3,Walmart,46.67,2025-12-07
3,Walmart,46.68,2025-12-08
3,Walmart,46.25,2025-12-09
3,Walmart,45.7,2025-12-10
3,Walmart,46.24,2025-12-11
3,Walmart,46.77,2025-12-13
3,Walmart,47.63,2025-12-14
3,Walmart,47.32,2025-12-15
3,Walmart,48.27,2025-12-16
3,Walmart,48.15,2025-12-17
3,Walmart,49.6,2025-12-18
3,Walmart,50.18,2025-12-19
3,Walmart,49.86,2025-12-20
3,Walmart,48.88,2025-12-21
3,Walmart,49.6,2025-12-22
3,Walmart,49.64,2025-12-23
3,Walmart,49.81,2025-12-24
3,Walmart,51.44,2025-12-26
3,Walmart,52.49,2025-12-27
3,Walmart,53.23,2025-12-29
3,Walmart,53.15,2025-12-30
3,Walmart,52.0,2025-12-31
3,Walmart,51.54,2026-01-01
3,Walmart,51.95,2026-01-02
3,Walmart,51.61,2026-01-03
3,Walmart,51.81,2026-01-04
3,Walmart,52.28,2026-01-05
3,Walmart,52.41,2026-01-06
3,Walmart,52.33,2026-01-07
3,Walmart,51.76,2026-01-08
3,Walmart,51.98,2026-01-09
3,Walmart,50.87,2026-01-10
3,Walmart,50.63,2026-01-11
3,Walmart,50.22,2026-01-12
3,Walmart,50.21,2026-01-13
3,Walmart,50.21,2026-01-14
3,Walmart,50.89,2026-01-15
3,Walmart,51.95,2026-01-16
3,Walmart,51.33,2026-01-17
3,Walmart,52.61,2026-01-18
3,Walmart,52.16,2026-01-19
3,Walmart,52.28,2026-01-20
3,Walmart,52.6,2026-01-21
3,Walmart,54.13,2026-01-22
3,Walmart,53.74,2026-01-23
3,Walmart,52.52,2026-01-24
3,Walmart,53.39,2026-01-25
3,Walmart,52.76,2026-01-26
3,Walmart,52.42,2026-01-27
3,Walmart,51.59,2026-01-28
3,Walmart,51.22,2026-01-29
3,Walmart,50.55,2026-01-30
3,Walmart,50.79,2026-01-31
3,Walmart,50.65,2026-02-01
3,Walmart,50.43,2026-02-03
3,Walmart,50.36,2026-02-04
3,Walmart,49.01,2026-02-05
3,Walmart,49.18,2026-02-07
3,Walmart,49.74,2026-02-08
3,Walmart,49.55,2026-02-09
3,Walmart,48.43,2026-02-11
3,Walmart,48.62,2026-02-12
3,Walmart,47.9,2026-02-13
3,Walmart,47.38,2026-02-14
3,Walmart,46.99,2026-02-15
3,Walmart,46.09,2026-02-16
3,Walmart,45.42,2026-02-17
3,Walmart,45.28,2026-02-18
3,Walmart,45.69,2026-02-19
3,Walmart,45.64,2026-02-20
3,Walmart,45.39,2026-02-21
3,Walmart,44.73,2026-02-22
3,Walmart,45.12,2026-02-23
3,Walmart,45.17,2026-02-24
3,Walmart,44.61,2026-02-25
3,Walmart,44.94,2026-02-26
3,Walmart,45.09,2026-02-27
3,Walmart,44.53,2026-02-28
3,Walmart,44.37,2026-03-01
3,Walmart,44.01,2026-03-02
3,Walmart,45.33,2026-03-03
3,Walmart,45.56,2026-03-04
3,Walmart,45.62,2026-03-05
3,Walmart,45.86,2026-03-06
3,Walmart,46.62,2026-03-07
3,Walmart,46.59,2026-03-08
3,Walmart,46.3,2026-03-09
3,Walmart,46.81,2026-03-11
3,Walmart,46.31,2026-03-12
3,Walmart,45.72,2026-03-13
3,Walmart,46.69,2026-03-14
3,Walmart,46.74,2026-03-16
3,Walmart,46.79,2026-03-17
3,Walmart,47.44,2026-03-18
3,Walmart,47.48,2026-03-19
3,Walmart,46.87,2026-03-20
3,Walmart,47.28,2026-03-21
3,Walmart,48.21,2026-03-22
3,Walmart,49.12,2026-03-23
3,Walmart,49.05,2026-03-24
3,Walmart,50.07,2026-03-25
3,Walmart,50.48,2026-03-26
3,Walmart,51.52,2026-03-27
3,Walmart,52.16,2026-03-28
3,Target,41.43,2025-09-30
3,Target,41.61,2025-10-01
3,Target,42.98,2025-10-02
3,Target,44.21,2025-10-04
3,Target,43.76,2025-10-05
3,Target,43.3,2025-10-06
3,Target,43.67,2025-10-07
3,Target,43.95,2025-10-08
3,Target,43.82,2025-10-09
3,Target,45.09,2025-10-11
3,Target,45.64,2025-10-12
3,Target,45.16,2025-10-13
3,Target,45.24,2025-10-14
3,Target,44.93,2025-10-15
3,Target,44.83,2025-10-16
3,Target,44.7,2025-10-17
3,Target,44.53,2025-10-18
3,Target,43.92,2025-10-19
3,Target,43.9,2025-10-20
3,Target,43.63,2025-10-21
3,Target,42.11,2025-10-22
3,Target,43.15,2025-10-23
3,Target,43.7,2025-10-24
3,Target,43.47,2025-10-25
3,Target,43.43,2025-10-26
3,Target,42.76,2025-10-27
3,Target,43.56,2025-10-28
3,Target,44.45,2025-10-29
3,Target,44.43,2025-10-30
3,Target,44.85,2025-10-31
3,Target,44.8,2025-11-01
3,Target,43.94,2025-11-02
3,Target,43.56,2025-11-03
3,Target,43.46,2025-11-04
3,Target,43.04,2025-11-05
3,Target,42.74,2025-11-06
3,Target,42.49,2025-11-07
3,Target,42.25,2025-11-08
3,Target,42.06,2025-11-09
3,Target,40.74,2025-11-11
3,Target,39.89,2025-11-12
3,Target,40.14,2025-11-13
3,Target,38.91,2025-11-14
3,Target,39.23,2025-11-15
3,Target,39.66,2025-11-16
3,Target,39.29,2025-11-17
3,Target,37.49,2025-11-19
3,Target,37.26,2025-11-20
3,Target,36.62,2025-11-21
3,Target,36.21,2025-11-22
3,Target,36.69,2025-11-23
3,Target,36.81,2025-11-24
3,Target,36.25,2025-11-25
3,Target,35.41,2025-11-26
3,Target,35.13,2025-11-27
3,Target,34.92,2025-11-28
3,Target,35.02,2025-11-29
3,Target,34.69,2025-11-30
3,Target,34.82,2025-12-01
3,Target,35.56,2025-12-02
3,Target,35.84,2025-12-03
3,Target,35.78,2025-12-04
3,Target,35.67,2025-12-05
3,Target,35.5,2025-12-06
3,Target,36.01,2025-12-07
3,Target,35.75,2025-12-08
3,Target,35.8,2025-12-09
3,Target,35.87,2025-12-10
3,Target,35.71,2025-12-11
3,Target,35.19,2025-12-12
3,Target,35.42,2025-12-13
3,Target,35.49,2025-12-14
3,Target,35.82,2025-12-15
3,Target,35.71,2025-12-16
3,Target,36.38,2025-12-17
3,Target,36.14,2025-12-18
3,Target,37.05,2025-12-19
3,Target,36.44,2025-12-20
3,Target,36.8,2025-12-21
3,Target,37.2,2025-12-22
3,Target,37.04,2025-12-23
3,Target,37.43,2025-12-24
3,Target,38.21,2025-12-25
3,Target,37.4,2025-12-26
3,Target,37.83,2025-12-27
3,Target,36.91,2025-12-28
3,Target,36.69,2025-12-29
3,Target,37.61,2025-12-30
3,Target,37.56,2025-12-31
3,Target,37.23,2026-01-01
3,Target,37.34,2026-01-02
3,Target,38.46,2026-01-03
3,Target,37.81,2026-01-04
3,Target,38.36,2026-01-06
3,Target,39.39,2026-01-07
3,Target,39.51,2026-01-08
3,Target,39.08,2026-01-09
3,Target,40.21,2026-01-10
3,Target,41.11,2026-01-11
3,Target,41.58,2026-01-12
3,Target,41.28,2026-01-13
3,Target,41.36,2026-01-14
3,Target,41.37,2026-01-15
3,Target,41.61,2026-01-16
3,Target,42.39,2026-01-17
3,Target,42.89,2026-01-18
3,Target,42.36,2026-01-19
3,Target,43.08,2026-01-20
3,Target,43.24,2026-01-21
3,Target,43.58,2026-01-22
3,Target,44.32,2026-01-23
3,Target,43.68,2026-01-24
3,Target,43.6,2026-01-25
3,Target,43.24,2026-01-26
3,Target,42.34,2026-01-27
3,Target,42.41,2026-01-28
3,Target,43.57,2026-01-29
3,Target,42.47,2026-01-30
3,Target,42.31,2026-01-31
3,Target,42.38,2026-02-02
3,Target,42.14,2026-02-03
3,Target,41.3,2026-02-04
3,Target,41.23,2026-02-05
3,Target,40.66,2026-02-06
3,Target,39.39,2026-02-07
3,Target,39.75,2026-02-08
3,Target,39.99,2026-02-09
3,Target,39.8,2026-02-10
3,Target,39.69,2026-02-11
3,Target,39.98,2026-02-12
3,Target,39.86,2026-02-13
3,Target,40.07,2026-02-14
3,Target,39.7,2026-02-15
3,Target,40.11,2026-02-16
3,Target,40.04,2026-02-17
3,Target,39.92,2026-02-18
3,Target,39.11,2026-02-19
3,Target,39.05,2026-02-20
3,Target,38.47,2026-02-21
3,Target,38.0,2026-02-22
3,Target,37.46,2026-02-23
3,Target,36.83,2026-02-24
3,Target,37.63,2026-02-25
3,Target,38.85,2026-02-27
3,Target,38.17,2026-02-28
3,Target,38.11,2026-03-01
3,Target,37.44,2026-03-02
3,Target,37.07,2026-03-03
3,Target,36.61,2026-03-04
3,Target,37.12,2026-03-05
3,Target,36.93,2026-03-06
3,Target,37.41,2026-03-07
3,Target,37.69,2026-03-08
3,Target,38.77,2026-03-09
3,Target,38.13,2026-03-10
3,Target,38.77,2026-03-11
3,Target,39.38,2026-03-12
3,Target,39.02,2026-03-13
3,Target,39.6,2026-03-14
3,Target,39.89,2026-03-15
3,Target,39.92,2026-03-16
3,Target,39.68,2026-03-17
3,Target,39.5,2026-03-18
3,Target,40.64,2026-03-19
3,Target,40.83,2026-03-20
3,Target,41.42,2026-03-21
3,Target,41.23,2026-03-22
3,Target,41.06,2026-03-23
3,Target,41.81,2026-03-24
3,Target,41.36,2026-03-25
3,Target,41.38,2026-03-26
3,Target,41.63,2026-03-27
3,Target,41.92,2026-03-28
3,eBay,45.75,2025-09-30
3,eBay,45.62,2025-10-01
3,eBay,46.29,2025-10-02
3,eBay,47.13,2025-10-03
3,eBay,47.32,2025-10-04
3,eBay,47.81,2025-10-05
3,eBay,48.27,2025-10-06
3,eBay,48.03,2025-10-07
3,eBay,48.56,2025-10-08
3,eBay,49.72,2025-10-09
3,eBay,49.94,2025-10-10
3,eBay,49.26,2025-10-11
3,eBay,49.04,2025-10-12
3,eBay,48.15,2025-10-13
3,eBay,49.05,2025-10-14
3,eBay,49.64,2025-10-15
3,eBay,49.46,2025-10-16
3,eBay,48.72,2025-10-17
3,eBay,48.32,2025-10-18
3,eBay,48.02,2025-10-19
3,eBay,48.13,2025-10-20
3,eBay,48.21,2025-10-21
3,eBay,49.0,2025-10-22
3,eBay,48.6,2025-10-23
3,eBay,47.0,2025-10-25
3,eBay,46.94,2025-10-26
3,eBay,46.46,2025-10-27
3,eBay,46.22,2025-10-28
3,eBay,45.87,2025-10-29
3,eBay,46.3,2025-10-30
3,eBay,45.85,2025-10-31
3,eBay,45.5,2025-11-01
3,eBay,45.74,2025-11-02
3,eBay,45.26,2025-11-03
3,eBay,45.31,2025-11-04
3,eBay,45.18,2025-11-06
3,eBay,44.35,2025-11-07
3,eBay,44.79,2025-11-08
3,eBay,45.75,2025-11-09
3,eBay,45.52,2025-11-10
3,eBay,44.71,2025-11-11
3,eBay,44.49,2025-11-12
3,eBay,44.77,2025-11-13
3,eBay,44.19,2025-11-14
3,eBay,43.88,2025-11-15
3,eBay,43.81,2025-11-16
3,eBay,44.19,2025-11-17
3,eBay,44.36,2025-11-18
3,eBay,44.55,2025-11-19
3,eBay,44.09,2025-11-20
3,eBay,44.07,2025-11-21
3,eBay,43.47,2025-11-22
3,eBay,43.7,2025-11-23
3,eBay,44.2,2025-11-25
3,eBay,43.82,2025-11-26
3,eBay,43.55,2025-11-27
3,eBay,44.33,2025-11-28
3,eBay,44.01,2025-11-29
3,eBay,44.44,2025-11-30
3,eBay,44.51,2025-12-01
3,eBay,44.24,2025-12-02
3,eBay,43.45,2025-12-03
3,eBay,43.51,2025-12-04
3,eBay,43.52,2025-12-05
3,eBay,44.44,2025-12-06
3,eBay,43.98,2025-12-07
3,eBay,45.21,2025-12-08
3,eBay,45.46,2025-12-09
3,eBay,45.72,2025-12-10
3,eBay,45.47,2025-12-11
3,eBay,45.74,2025-12-12
3,eBay,46.11,2025-12-13
3,eBay,46.76,2025-12-14
3,eBay,46.36,2025-12-15
3,eBay,47.31,2025-12-16
3,eBay,47.7,2025-12-17
3,eBay,48.24,2025-12-18
3,eBay,48.32,2025-12-19
3,eBay,48.01,2025-12-20
3,eBay,48.28,2025-12-21
3,eBay,48.64,2025-12-22
3,eBay,48.08,2025-12-23
3,eBay,48.79,2025-12-24
3,eBay,49.65,2025-12-25
3,eBay,49.49,2025-12-26
3,eBay,49.15,2025-12-27
3,eBay,49.25,2025-12-28
3,eBay,49.54,2025-12-29
3,eBay,49.66,2025-12-30
3,eBay,49.9,2025-12-31
3,eBay,50.3,2026-01-01
3,eBay,49.74,2026-01-02
3,eBay,49.24,2026-01-03
3,eBay,47.88,2026-01-04
3,eBay,48.65,2026-01-05
3,eBay,48.89,2026-01-06
3,eBay,49.72,2026-01-07
3,eBay,49.25,2026-01-08
3,eBay,49.46,2026-01-09
3,eBay,49.77,2026-01-10
3,eBay,49.6,2026-01-11
3,eBay,48.83,2026-01-12
3,eBay,49.99,2026-01-13
3,eBay,50.95,2026-01-14
3,eBay,50.83,2026-01-15
3,eBay,51.23,2026-01-16
3,eBay,51.0,2026-01-17
3,eBay,50.45,2026-01-18
3,eBay,51.59,2026-01-19
3,eBay,50.41,2026-01-21
3,eBay,50.44,2026-01-22
3,eBay,51.41,2026-01-23
3,eBay,51.9,2026-01-24
3,eBay,50.79,2026-01-25
3,eBay,50.7,2026-01-26
3,eBay,50.6,2026-01-27
